idcar_nat,tmaille,ind,men,men_pauv,men_1ind,men_5ind,men_prop,men_fmp,ind_snv,men_surf,men_coll,men_mais,log_av45,log_45_70,log_70_90,log_ap90,log_inc,log_soc,ind_0_3,ind_4_5,ind_6_10,ind_11_17,ind_18_24,ind_25_39,ind_40_54,ind_55_64,ind_65_79,ind_80p,ind_inc
CRS2975RES1000mN7667000E368000,1000,402.5,142.1,51.1,30.9,19.9,104.9,34.9,6711551.5,10893.1,6,136.1,0,10.2,34,91,6.9,0,17.9,5,29.8,52.2,36.1,85.4,83.1,53.9,32.2,6.9,0
CRS2975RES1000mN7667000E369000,1000,1806,602,235,104.9,97,442,138.1,30654617.5,46126,25,577,0,80.1,81,415.9,25,0,99.9,49,130,184.1,170.9,336.9,393.9,258.2,139.1,40,4
CRS2975RES1000mN7668000E315000,1000,1276,625,84.1,271,33.1,269,77.1,38510805.8,44506.9,413,212,0,16.1,355.9,249,4,52,26.4,16.5,59.1,97.5,104.6,176.1,278.9,214.9,234,67,1
CRS2975RES1000mN7668000E363000,1000,156.5,63.9,27.9,26.1,11.1,34,9,2698211.4,5087.9,6.9,57,0,1,23.9,33,6,0,5.1,2,9.6,16.9,14.9,26,36.1,19,21,5.9,0
CRS2975RES1000mN7668000E364000,1000,643.5,203.9,67.1,34.1,40.1,140,39.9,11905537.5,18403,4,199.9,0,15,36,143,9.9,0,31.9,22,59.9,76.5,52.9,125.1,135,87.1,39.1,13,1
CRS2975RES1000mN7668000E368000,1000,57,21,9.9,4,1.9,11.1,5.8,921090.1,1630.9,0,21,0,0.9,5,13,2.1,0,0.8,4,3.2,5.8,2.1,12,15,8,5,1.1,0
CRS2975RES1000mN7668000E369000,1000,2088.5,729,375.1,156,101.9,330.1,221,31892570.6,53204,253,476,0,30.9,185.9,490.2,22,201,143,81.6,190.4,263.6,177,441,379,214.9,146,37,15
CRS2975RES1000mN7669000E315000,1000,979.5,461,63,170,19,214.1,79,30087191.9,32132,388,73,6.1,6.9,23,423,2,37,31.5,20.5,48,95.4,78.9,234,229.2,127,100,14,1
CRS2975RES1000mN7669000E364000,1000,63,20.1,11,2,4,11,4,827437,1398.9,0,20.1,0,0,9,5.1,6,0,2,0,1.1,7,8.9,8.9,17,14.1,2.9,1.1,0
CRS2975RES1000mN7669000E365000,1000,1054,347.9,130,65.9,51,260,72,19602251.5,30651,11.9,336,0,14,111,200,22.9,0,53,27.4,90,119.5,87,183,222,113.1,119.1,35.9,4
CRS2975RES1000mN7669000E368000,1000,1081,385.8,152.9,84.1,43.9,254.9,63.1,19608280,32546,45,340.8,5,22.9,142.9,196,19,28,50.5,25.5,68.5,123.6,84.9,210.9,218.1,181.9,87,23.1,7
CRS2975RES1000mN7669000E369000,1000,54,16,2,2,3,0,1,1490185,1460,2,14,0,2,0,10,4,8,3,3,9,9.9,0,16,10.1,2,1,0,0
CRS2975RES1000mN7670000E315000,1000,1324.5,579.9,111.1,185,35.1,315.1,96,37453057.3,46224.9,227,352.9,5,40,258,271.9,5,58,48.5,14,54,99,103,200.1,291,236,220.9,56,2
CRS2975RES1000mN7670000E318000,1000,499,166,60.1,31.9,30,129,26.9,8902806.4,13752,0,166,0,9,40.9,111,5.1,0,23.5,7.1,30.5,57,36.1,87.9,128.9,67,50,11,0
CRS2975RES1000mN7670000E319000,1000,1748.5,608,216,133,85,422,118,34076555.5,51436,53,555,1,55,149,392,11,43,74,30,108.9,239.5,119,299,446,217,184.1,30,1
CRS2975RES1000mN7670000E344000,1000,105.5,35,21.1,5.9,2.9,21.1,10.1,1708038.6,3246,0,35,1,2.1,10.9,18.1,2.9,0,6.4,4.2,7.1,8.9,7.1,19.9,26.9,13.2,8.9,2.9,0
CRS2975RES1000mN7670000E345000,1000,184,65,34,11.1,6.1,39.1,8.1,2863195.6,5856,2,63,0,5.1,22.9,32,5,0,6.1,7.1,13.8,20.1,9.8,33,41.9,31,16.1,5.1,0
CRS2975RES1000mN7670000E364000,1000,573.5,172,47,26,38,128.1,30,11144114.9,14514,4,168,0,6,8.1,148.9,9,13,34.8,25,44,110.5,44,104.1,136.1,47,23,2,3
CRS2975RES1000mN7670000E365000,1000,452,148.9,48.1,35.1,28.9,97.9,28.1,8236600.3,13171.1,12.9,136,0,4,51.1,76.9,16.9,0,23,11.5,32.1,57.9,33.6,95,86,58.1,47.9,6.9,0
CRS2975RES1000mN7670000E368000,1000,108,37,18,6,4,11,9,1768164.4,2755,0,37,2,2.9,2.1,26.9,3.1,18,3.9,3.9,13,12,4,30,20.1,11,6,4.1,0
CRS2975RES1000mN7671000E315000,1000,1739,808,120,312.1,38,371,99,53567422.8,65675,420,388,9,80.1,166.9,548,4,0,35.1,23.5,93.9,141.1,114.5,308,415.9,297.9,260.1,48,1
CRS2975RES1000mN7671000E318000,1000,402.5,150,43,31,7,99,23,9660406.4,13181,34.1,115.9,1,2,2,138.9,6.1,13,11,8,25.5,43.5,31.6,60.9,129.9,52.1,29,10,1
CRS2975RES1000mN7671000E319000,1000,2614.5,938,335,201.1,111.9,420,252,48250961.5,74555.9,326,612,0,39,111,779,9,303,148.4,95,272.1,366,190,542,580,226.1,153.9,40,1
CRS2975RES1000mN7671000E364000,1000,788.5,258.1,107,44.9,40.1,102,82,14275557.4,22047,65.1,193,0,23.1,23.9,203.1,8,6,58.5,44.4,83.6,121,71.9,156,136.1,62,40.1,9.9,5
CRS2975RES1000mN7671000E365000,1000,3427,1098,604.8,259.9,214.9,320,383,48642916.1,77402,604,494,4,47,123,904,20,307,336.5,162.5,400.9,488.5,329.6,635.1,556,278,155.9,42,42
CRS2975RES1000mN7673000E348000,1000,94,35,20.1,9,6,21.9,2.9,1318856.9,2526,0,35,2,9,6,16.9,1.1,0,3,1.9,4.1,11,9,9,27,10.1,16,2.9,0
CRS2975RES1000mN7674000E344000,1000,153,46,29,10,14,40.1,4,1959699.8,4124,1,45,0.9,3.1,10,32,0,0,10,6.1,17,18,11,30,21.9,19,12.9,6.1,1
CRS2975RES1000mN7674000E345000,1000,315,107.9,62.9,26,17,76.9,21.1,4199065.5,8363,4,103.9,1,11,3,87,5.9,0,8.9,6.9,27.1,32.1,33,58.1,72,48,21,7.9,0
CRS2975RES1000mN7675000E344000,1000,145.5,47.9,38,10,7,41,6.9,1401658.1,4145,0,47.9,0,2.9,6.1,37.9,1,0,10,7,8,20.6,9.9,24,39.1,16.9,9,1,0
CRS2975RES1000mN7676000E360000,1000,32,15,8,6.1,1,6.1,3.1,518736,1448,0,15,0,0,2.1,9.9,3,0,2.1,2.1,0,3,3.1,7.8,8,1,3.9,1,0
CRS2975RES1000mN7676000E361000,1000,176,56.1,17.1,8.9,8,43,7.9,3066423.1,4622,1,55.1,0,0,42.1,13,1,2,2.9,8.6,13.5,17,6.9,28,35.1,19.1,38,6.9,0
CRS2975RES1000mN7676000E362000,1000,386.5,157.9,96,55,14,90.1,40.9,5524937.4,11559.1,48.9,109,0,5,40.1,107,5.8,48,16.1,9.9,16.6,41.1,26,66.8,93.9,64.2,41.9,9,1
CRS2975RES1000mN7676000E363000,1000,1493.5,536,156.9,110,50.9,380,94.9,32672804,48085.9,66,470,1,37,92,394,12,57,46,43.5,99.4,181.5,110.6,238,391,240,97.9,28,17.6
CRS2975RES1000mN7676000E364000,1000,1372,499,174.1,125,60.9,297,97,24784864.5,41439,20,479,7,73.1,161,232,25.9,1,65.5,35,96.1,145.5,126.1,225.9,301,183,139.9,44,10
CRS2975RES1000mN7677000E360000,1000,60,25,11,4.8,1.9,19.9,7.1,1096722.2,2261,0,25,0,4.1,7,12,1.9,0,1,4.1,1.9,10.1,3,7.2,16.9,7.9,6,1.9,0
CRS2975RES1000mN7677000E361000,1000,327.5,115.9,38.1,21,15,61.9,21.9,6456231.4,9918.1,2,113.9,0,4,32.8,71,8.1,1,10.1,15.1,27.8,39.1,19.5,65.8,76.9,41,26.1,6.1,0
CRS2975RES1000mN7677000E362000,1000,1958,819.9,288,275,55,358,170,40129246.5,68085,350,469.9,4.9,82,304,407.1,21.9,197,92.4,52.1,123.9,215,154.5,332,411,281,213,81.1,2
CRS2975RES1000mN7677000E363000,1000,2163,919,370,322.9,76,221,287,38664249.6,64322.1,632,287,0,44,78,776,21,304,156.4,79,207.5,299.6,153,441.5,426,199,163,38,0
CRS2975RES1000mN7677000E364000,1000,1642.5,630.1,253,175,63.1,281.9,161,29144663.5,46733,226,404.1,4,42.1,116.1,456,11.9,198,79.1,54,141.5,208.1,108.1,296.9,340,216,142.9,53.9,2
CRS2975RES1000mN7678000E362000,1000,907,342,173,90,40,112,107,14707027.3,24720,189,153,2.9,25,26,280,8.1,76,61.5,42,78.5,115,65,198,159,120,54,14,0
CRS2975RES1000mN7678000E363000,1000,278,90.9,23.1,16,13,57.9,22.1,6132610.7,8348.9,2.9,88,1,9.9,11.9,67.1,1,0,12,10.1,28.4,44.4,14.1,48,69.9,27.1,22.1,1.9,0
CRS2975RES1000mN7679000E362000,1000,165,54,26.1,10,7.1,41,8,2631917.9,5597.9,3,51,1,3.9,16,31.1,2,0,6.9,6.1,10.4,14.5,15,36.9,34,29.2,8.1,3.9,0
CRS2975RES1000mN7679000E363000,1000,243.5,77,21,10,12,58,11,5332495.7,7791,0,77,0,2,6,69,0,0,6,5,24,35.5,25,31,78,25,9,4,1
CRS2975RES1000mN7680000E324000,1000,25,12,5,5,0.9,5.9,2,527273.6,1255,0,12,2,0,2,8,0,0,0,0,0,0.9,5.9,1.9,5.9,4.1,4.1,2.2,0
CRS2975RES1000mN7680000E325000,1000,1250,415,168,77,64,224,112.9,21596242.8,28983,102,313,3,14,179.9,218.1,0,83,69.1,41.5,96.1,151.4,104,238.9,246,174,95,31,3
CRS2975RES1000mN7680000E326000,1000,1723,545,122,82,97,356,94,41822351.5,48753,65,480,0,23,128,394,0,28,89,46.5,141,197.5,133,310,391,228,151,32,4
CRS2975RES1000mN7680000E327000,1000,1012.5,307,101,36,56,176.9,64.1,21033439,27563,76,231,0,14,40.1,245.9,7,0,61,39,102.5,134,73,186,230,125,48,13,1
CRS2975RES1000mN7680000E354000,1000,154,47.1,23.9,15,12,25.1,1.8,2251907.2,3333,0,47.1,0,8,13,20.2,5.9,0,3,6.8,14.1,20.1,10.1,28.1,38.1,18.8,13.1,1.8,0
CRS2975RES1000mN7680000E355000,1000,103,29.9,13.9,5,7,27,2.1,1794741.3,2320,0,29.9,0,0,3,25.9,1,0,4.1,2.9,9,13,7.2,16.9,27,8.9,10.9,3.1,0
CRS2975RES1000mN7680000E356000,1000,541,171,55,29,25,116,21,11322588.3,15767,4,167,3,4,34,129,1,17,25.9,18,44.5,63.4,42,88.1,151,61,39.1,8,0
CRS2975RES1000mN7680000E357000,1000,290,98,26,14.1,11.1,48.1,17.9,5892001.6,8888.9,2,96,2,21,8,61.9,5.1,0,20.9,8.1,21.9,31,27.1,51.9,63,32,23.1,11,0
CRS2975RES1000mN7680000E360000,1000,3787.5,1282,581,283,199,593,325,60943300.7,101358,327,955,2,30,422,806,22,243,205.5,116.5,322.5,473,314,661,768.9,411,402,86.1,27
CRS2975RES1000mN7680000E361000,1000,754.5,257.1,95.1,52.1,35,170.1,40,14109008.8,22149,9,248.1,2.2,15,88.1,142.8,9,0,33.1,13.8,37.9,69.6,59.1,160.9,149.1,139.9,66.9,17,7.2
CRS2975RES1000mN7680000E362000,1000,602,199.1,75,28,30,145,33.2,11457700.7,16927,0,199.1,1,7,36.1,152,3,1,28.9,9.9,41,54,60.2,107,137,95.1,48.1,13.8,7
CRS2975RES1000mN7680000E363000,1000,1719.5,537,149,81,99,340,105,34510456.6,48753.9,24,513,3,12,67,447,8,0,112.5,65.5,174,239,117.5,339,390,148,105,29,0
CRS2975RES1000mN7680000E364000,1000,1007.5,338,117,55,52,226,67,18554330.3,27848,8,330,1,16,119.9,187,14.1,0,44,33.5,78.4,128.5,73.9,170,215.1,122.1,99,35,8
CRS2975RES1000mN7681000E324000,1000,2465,725.9,346,121,170,320,210,36037330.9,52884.1,296,429.9,0,11,153,557,4.9,328,140,86.5,211,337.4,214.1,477.1,471.9,283,162,61,21
CRS2975RES1000mN7681000E325000,1000,4671.5,1553.1,598.8,331.9,261,346,539,75503414,114535,1127.9,425.2,2,69.1,115.9,1357.1,9,842,451.1,203.4,509.5,653.9,378,1122.4,745.2,323,204.9,63.1,17
CRS2975RES1000mN7681000E326000,1000,4131.5,1482,424,321.9,180.1,397,483.9,84843941.4,108550.9,1109,373,0,1,58,1423,0,654,355.1,194.4,422.5,548.6,360,986,797,293,142,22.9,10
CRS2975RES1000mN7681000E327000,1000,2860,977.9,188,172,115,570,193,71615224.7,85914.1,271,706.9,0,6,146,823.9,2,162,162.1,102,225.5,363,247.4,546,627.9,353.1,196,35,2
CRS2975RES1000mN7681000E354000,1000,498.5,168.2,80.1,36,26.9,80.9,34,8462637.8,14745,24.9,143.3,0,6,26.1,134.1,2,18,37.8,19,40.6,71.9,45.1,93,96.9,53.8,33.3,7.1,0
CRS2975RES1000mN7681000E355000,1000,624,218.2,70.1,34,28,159.1,40.1,12805981.9,20039,10,208.2,1,16.9,30.1,169.2,1,0,27.5,20.9,48.6,77.1,53,112,148.8,89,36,11.1,0
CRS2975RES1000mN7681000E356000,1000,189.5,68,28,12,6,47.1,8,3582140.8,6365,1,67,0,7,19.9,39,2.1,0,10,6,8,17.4,13,35,47,29.9,17.1,6.1,0
CRS2975RES1000mN7681000E357000,1000,499,161.9,61,35.9,33,95.9,26,8900256.9,13823,3,158.9,1,18.8,21,117,4.1,0,30.3,15,40,64,33.5,117,82.1,53,51.1,12,1
CRS2975RES1000mN7681000E360000,1000,1767.5,698.9,318.8,230.2,83,188.1,166.2,29390194,49200,411.1,287.8,12,48.9,102,504,32,207,102,58,142.4,181.6,160.6,351,316,243,162.9,48,2
CRS2975RES1000mN7681000E361000,1000,1138,385.1,169,76.2,61,248.8,73.1,18947674.7,31645.1,14.2,370.9,0,28,150.1,194,13,0,51.8,28.6,77.4,123.9,87.2,211.9,222.1,174,126.1,34,1
CRS2975RES1000mN7681000E362000,1000,538,168,67,30.1,35.9,86.9,28.1,8681766.9,14220,0,168,0,2.9,50.1,111,4,0,29.7,15.3,57.5,63.2,53.1,115.9,109.9,53.3,30.9,8.2,1
CRS2975RES1000mN7681000E363000,1000,1080,358.9,136,77,62.2,152.1,68.1,19760405.7,29459.9,21,337.9,2,20,62.9,259,15,0,66.9,33.6,105.2,147,80.5,220,223.9,103,76.8,22.1,1
CRS2975RES1000mN7681000E364000,1000,84,28,15,9,3.1,22,1,1232636.3,2202.9,0,28,0,2.1,2.9,19,4,0,0.9,0.9,3.1,13,6,11.1,23,13,8,5,0
CRS2975RES1000mN7682000E324000,1000,643.5,206,77,32,34,99,37,11637873.7,13375,10,196,0,0,183,23,0,10,23.5,21,33.5,70,43.5,119,124,113,75,19,2
CRS2975RES1000mN7682000E325000,1000,219.5,94.9,6.9,33.1,5.9,56.9,15,6439608.4,7738.1,53,41.9,0,1.9,5,88,0,0.9,15.6,3.4,17.6,15.1,17.1,49.9,50.8,28.1,18,3.9,0
CRS2975RES1000mN7682000E326000,1000,3634.5,1459,418,466.1,141,517,341,75037543.5,106695.1,985,474,17,2,523,915,2,669,184,105.6,257,383.9,346,746,823,476,258,43,12
CRS2975RES1000mN7682000E327000,1000,1973.5,693.1,156,122,81,440,114,48246081.4,60191.1,122,571.1,2,20.9,166,503.2,1,94,103,49.1,137.9,232,152.5,355,465.9,257.2,179,38.9,3
CRS2975RES1000mN7682000E354000,1000,78,25,10,4.1,5,17.9,6.1,1311869.5,2911,0,25,0,0,2,23,0,0,4,0.9,7,14,9,15.1,14.1,13,0,0.9,0
CRS2975RES1000mN7682000E355000,1000,206,61.8,21.9,9,14.9,41.9,11.8,3890967.3,5663.9,1,60.8,0,1,16,42.6,2.2,0,13.9,7,17,29.2,9,45,34.1,22.7,21.9,6.2,0
CRS2975RES1000mN7682000E356000,1000,1698,541.9,109,86.9,85.1,405.1,76.9,39671941.3,54647,11,530.9,0,38,49,449.9,5,0,110.5,43.4,156,186.5,129.6,359.9,378.9,179.1,126,27.1,1
CRS2975RES1000mN7682000E357000,1000,1362,475,96.9,83,58.9,301.1,77,31638575.6,46286,25,450,0,15.2,99,359.8,1,0,71.5,39,95,157.4,109.1,274.9,308.9,152.1,116.2,37.9,0
CRS2975RES1000mN7682000E358000,1000,34,12,9.1,3.1,2,2,2,474522.4,917.1,0,12,0,10,0,2,0,0,0.9,0,1,2.9,4,4,7,6,4.1,4.1,0
CRS2975RES1000mN7682000E359000,1000,2378.5,844,375,230,124,384,191,39754140.5,67617,204,640,12,116,224,446,46,38,133.5,82.5,185,261.5,181,414,426,320.9,249,85.1,40
CRS2975RES1000mN7682000E360000,1000,2923,1035,415,267.9,143.9,444,222.1,53157247.2,88017.1,294,741,2,56,138.9,807,31.1,213,180.5,97.4,246.5,343,253.5,548,553.1,334,253.1,82.9,31
CRS2975RES1000mN7682000E361000,1000,2568,812.1,313,137,136,403.1,197,45747694,68370,68,744.1,1,54.1,107,632,18,51,168,95.5,230.5,348,252,478,536.9,236,144,41,38.1
CRS2975RES1000mN7682000E362000,1000,1151,368,137,57.1,67,153,108,20651271.5,32496.9,42.1,325.9,0,14,28,319,7,0,78.9,41,122.4,186.6,104.9,206.1,230,106.1,49,18,8
CRS2975RES1000mN7682000E363000,1000,1198.5,379,164,61,70,185,101.1,20161925.7,31104.1,71,308,0,13,49,307,10,18,82.5,44,106.4,160.5,111.6,245,224,125,75.1,16.9,7.5
CRS2975RES1000mN7683000E324000,1000,509,170,52,34,31,89,26,9171023.5,11716.9,0.9,169.1,0,0,162.9,7.1,0,61,12,8,31,60,43.1,65.9,138.1,69,64,17.9,0
CRS2975RES1000mN7683000E326000,1000,1712.5,617.8,88,127.2,67,225.1,161,42336333.7,53700,309.9,307.9,0,9,92,516.8,0,150,169,64.5,161,177.1,140.2,424,315.8,145.9,95,18,2
