idcar_nat,tmaille,ind,men,men_pauv,men_1ind,men_5ind,men_prop,men_fmp,ind_snv,men_surf,men_coll,men_mais,log_av45,log_45_70,log_70_90,log_ap90,log_inc,log_soc,ind_0_3,ind_4_5,ind_6_10,ind_11_17,ind_18_24,ind_25_39,ind_40_54,ind_55_64,ind_65_79,ind_80p,ind_inc
CRS3035RES1000mN2445000E3560000,1000,115.5,57.1,11.1,16.9,2,50.9,4.1,2332914.7,6403.1,0,57.1,18,10.2,16.9,10.9,1.1,0,0.9,2.3,1.2,6.4,7,9,17.1,23.8,34.9,12.9,0
CRS3035RES1000mN2445000E3561000,1000,106,54.8,11.8,21,1.9,45.9,6,2007514.4,5900,0,54.8,13.1,13.9,17,10.8,0,0,0,1,4,6,4.9,7,18,17.9,31.1,16.1,0
CRS3035RES1000mN2445000E3566000,1000,31,15.9,6,7.1,1.1,12.1,0,536908.1,1664.9,0,15.9,8,1.1,0,6.8,0,0,1.5,0,0.4,3.1,1.1,5,4.1,6.7,6,3.1,0
CRS3035RES1000mN2445000E3567000,1000,31,15.9,3.1,5,1,15.9,1,714381.3,2124.9,0,15.9,9,0,2.1,4.8,0,0,0,0.7,1,1,0,3.8,1.3,9,9.1,5.1,0
CRS3035RES1000mN2445000E3638000,1000,40,17,1.7,4.9,0,14,0.8,911093.1,1719.1,1.9,15.1,4.8,2.1,1.1,9,0,0,1.7,0.8,4,1.9,3.1,8,11,3.2,4,2.3,0
CRS3035RES1000mN2445000E3639000,1000,41,16.1,1.9,1.9,0,16.1,1.9,945022.6,1603.1,1,15.1,4.1,2,4.9,5.1,0,0,0,0,3.2,1.9,4.9,5.1,6.9,10.8,6,2.2,0
CRS3035RES1000mN2445000E3640000,1000,39,21,3.2,9.1,0,13.1,2.3,785567.6,2010,0,21,5.7,0,10.2,5.1,0,0,1.7,0.7,0,3.2,1.8,1.2,7.8,6.2,14.1,2.3,0
CRS3035RES1000mN2445000E3641000,1000,50,26.1,2,12,0,21.1,2,1147478,2546.1,0,26.1,8.9,1.1,7.9,8.2,0,0,1,1.1,0,2.1,6,6.1,3.9,13,11.8,5,0
CRS3035RES1000mN2445000E3668000,1000,44,20,2,5.9,0.8,16.1,2.9,935883.6,2186.8,0,20,2.9,0,11.2,5.9,0,0,2,1.2,2.9,2,2.9,4.7,3.9,8.9,11.2,4.3,0
CRS3035RES1000mN2445000E3669000,1000,185,94.7,14,35,3,64.4,8.2,4296964,9710.2,6.7,88,32.9,10,17.8,34,0,5.2,6.1,2.2,8.2,9.5,5.9,20.9,37.2,41.9,45,8.1,0
CRS3035RES1000mN2445000E3738000,1000,21,10.9,1,4.1,0,10.1,1,470361.1,1203,0,10.9,5.8,0,1,4.1,0,0,1,0,1,1,0,4,1.1,5.8,4.1,3,0
CRS3035RES1000mN2445000E3926000,1000,38.5,18,2.2,8,2.2,7.1,4.9,986159.3,1850.9,6.9,11.1,1,4.9,2,10.1,0,0,1,1,4.5,2.9,1.1,7,12,7,2,0,0
CRS3035RES1000mN2445000E3927000,1000,32,10.9,0,1.9,1.9,8.9,0,833059.3,1409,0.9,10,3.1,0,1.8,6,0,0,0.8,0.9,0.9,3.1,4,4.9,10,1.1,3.1,3.2,0
CRS3035RES1000mN2445000E3930000,1000,60.5,25.9,1,6,1,22,3,1424573.4,2596,1.9,24,3,0,14.9,8,0,0,2.9,1,2,4.5,4,5.1,10,12.1,12.9,6,0
CRS3035RES1000mN2445000E3931000,1000,112,41.1,1,2.1,2,40,3.1,3494776.2,5171,0,41.1,6.1,0,12,23,0,0,1,2.1,8.5,10.6,9.9,16.2,23.9,26,13.8,0,0
CRS3035RES1000mN2445000E3932000,1000,400.5,132.9,5.9,19,15,86.2,15.9,9785185.8,13983.1,10.9,122,9.2,0.8,15.9,103,4,32,46.9,22.4,45.7,27.4,20.3,128.1,52.9,33.9,21.9,1,0
CRS3035RES1000mN2445000E3933000,1000,1409.5,554,40,126.9,35.9,383,55,34530601.3,54684,113.1,440.9,29.8,36,131.1,354.1,3,54,76.5,30,121,118.9,98.1,271.1,255,180.9,192.9,65.1,0
CRS3035RES1000mN2445000E3934000,1000,84.5,31.1,1,6.1,2.8,25.9,1,2452600.5,3775,2.1,29,13.1,1.1,8.8,8.1,0,0,4,2.9,2.9,7.5,5,15,11.9,10.1,22,3.2,0
CRS3035RES1000mN2445000E3935000,1000,32,12.8,1,1,0,12,1,899854.3,1889,0,12.8,5.8,0,3.9,3.1,0,0,1,0,0,3.9,1,1.8,8,6.2,8,2.1,0
CRS3035RES1000mN2445000E3948000,1000,116,51.9,3.9,15,2.1,41,5,2528300.5,5544.1,3.2,48.7,14.9,3,16.1,17,0.9,0,4.4,1.4,4.7,10.8,7.9,14,22,15.9,24.8,10.1,0
CRS3035RES1000mN2445000E3949000,1000,1012.5,540.2,83,271,23,219.2,64.1,21366969.5,43597.1,331,209.2,326.2,68.9,62,78.1,5,43,49.9,16,44.4,66.4,74.6,180.1,196.1,135.1,166.9,83,0
CRS3035RES1000mN2445000E3967000,1000,94.5,45,2.9,18,2.9,33.1,6,2442897.8,4117,25,20,5,1,20,19,0,0,2.9,0,2,10.5,10.1,6.1,21,15.9,20,6,0
CRS3035RES1000mN2445000E3978000,1000,498,193,8.1,45.1,20,149,16,13685881,19312.1,32.1,160.9,67.9,11.1,56,57,1,0,17.1,14.6,40.9,47.6,40,60.9,104.9,81,65.9,25.1,0
CRS3035RES1000mN2445000E3979000,1000,29.5,12,0,4.9,1,10.1,1,749415.1,1284.1,1,11,2,1,6,3,0,0,0,0,0,6.5,2.9,2,9,1,7.1,1,0
CRS3035RES1000mN2445000E3990000,1000,103.5,39,2,10,2,34,2,2675675.8,4150.1,1,38,13.9,0,10,15.1,0,0,5.9,2.9,6,12,9.1,13.5,26,18.1,8,2,0
CRS3035RES1000mN2445000E3991000,1000,20,11,0,5.1,0,11,1,463162,972,0,11,10,0,1,0,0,0,0.9,0,0.9,2,0,2.9,5.1,2,1.1,5.1,0
CRS3035RES1000mN2445000E4028000,1000,29,17.9,8,10,0,13,1,628164.4,1044,12,5.9,7,3.9,0,7,0,0,0,0,0,2,2,3.9,7,4.1,5.9,4.1,0
CRS3035RES1000mN2445000E4029000,1000,43.5,18,2,4,1,12,6,855627.6,1314,7,11,4.9,5,5.1,3,0,0,1,1,7.5,3,1,10,15,3,2,0,0
CRS3035RES1000mN2446000E3458000,1000,98,34,0,1,2,31,2,2859705.6,3987.1,0,34,0,0,0,33,1,0,1,1,7.9,15,4,10.9,25,17.1,14.1,2,0
CRS3035RES1000mN2446000E3459000,1000,262,89.9,6,15,8,82,4,7353925.6,10697.9,0,89.9,10.9,1.8,16.1,60.1,1,0,7.9,6,13.5,27.3,32,48.1,60.2,32,22,13,0
CRS3035RES1000mN2446000E3504000,1000,176.5,80,13,25,5,43,9,3849926.9,8014,10,70,53,2,15,10,0,0,8,1,5.5,17.9,10,34,25.9,30.1,27.1,17,0
CRS3035RES1000mN2446000E3505000,1000,224,99.9,13.8,28,6.8,71.9,6.8,5148438.9,10296.2,3.7,96.2,51.9,2.7,21.3,24,0,0,5.9,4.9,10.2,20.3,15.8,23.9,58.1,33.9,42,9,0
CRS3035RES1000mN2446000E3542000,1000,50.5,21,5,4.2,0.9,16.9,5.9,1207901.2,2683.7,0,21,13.2,0.8,0,7,0,0,0,1.8,2,7.6,2.4,6.8,8.9,11,5,5,0
CRS3035RES1000mN2446000E3543000,1000,100,50,7.9,13.9,0,40,7.3,2160083.7,5680.7,0.7,49.3,18.7,10,14,7.3,0,0,2,0,2.1,3.6,7.3,4.8,13.8,14.3,32.1,20,0
CRS3035RES1000mN2446000E3638000,1000,31,12.9,2,3.1,0,12.9,2,678401.4,1802.9,0,12.9,2,0,3.1,7.8,0,0,0,0,1.8,3.1,4.8,2,7.8,3.1,6.1,2.3,0
CRS3035RES1000mN2446000E3639000,1000,19.5,11.1,2,4.9,0,10.1,2,381900.3,1221,0,11.1,6.2,1,1.9,2,0,0,0,0,1.9,0.6,0.9,3,3.9,4.2,2,3,0
CRS3035RES1000mN2446000E3640000,1000,31,15.8,1.9,5,0,12.1,0,701748.9,1633.1,0,15.8,3.7,1.2,5,5.9,0,0,1.2,0,0,0,1.9,6.1,3.1,13.7,1.9,3.1,0
CRS3035RES1000mN2446000E3641000,1000,48,27.1,3.1,14.2,0,23.2,0,1041883.4,2641.9,0,27.1,10.6,0,4,12.5,0,0,3.1,0,0,3.2,1.2,4.8,10,6.7,13,6,0
CRS3035RES1000mN2446000E3672000,1000,29,11.1,0,1.9,1.1,10,1.1,636156.1,1135.9,0,11.1,4.9,0,1,5.2,0,0,1,0,3,3,3,4.1,7.9,3,3,1,0
CRS3035RES1000mN2446000E3673000,1000,96,49,3,20.1,1,29.9,5,2158430.1,5011,5,44,24.7,5,9.2,10.1,0,0,1,2,4,5,8,8.1,25.8,10.1,21.9,10.1,0
CRS3035RES1000mN2446000E3914000,1000,518.5,197.1,7,34.1,14.8,175.8,11.8,13151740,20933,7.1,190,10.9,8.1,120.2,53.8,4.1,0,16.4,12.1,34.3,54.5,34,70,111.8,75.1,87.1,23.2,0
CRS3035RES1000mN2446000E3915000,1000,1260,506.1,40.2,119.2,39.2,356.9,63.9,28321843.4,48228.9,86.1,420,15.1,6.8,317.1,163.1,4,116,56.5,35.9,87.5,130.4,86.5,211.1,252.9,127.1,225,47.1,0
CRS3035RES1000mN2446000E3916000,1000,1410,576,46.9,158.9,49,365,55,31331977.5,52106.1,173,403,52.1,48,154,312.9,9,45,97,52.1,115.3,114.5,85.1,355,234,131.1,166.9,58,1
CRS3035RES1000mN2446000E3917000,1000,83,30.1,2,4,1,25,3,2218137.4,3249,0,30.1,3.9,2,5.1,19.1,0,0,5,4.6,9.4,6,0.9,25,16.1,7.9,7,1.1,0
CRS3035RES1000mN2446000E3920000,1000,296.5,102.9,4.2,13.1,5,81,7.9,7442483.9,11315,4.8,98.1,9,0.8,17,76.1,0,1,17.9,12.2,13.8,26.4,31.3,55.9,67.1,40.9,22.1,8.9,0
CRS3035RES1000mN2446000E3921000,1000,539.5,194,8.9,23.9,19,176,15,13897466,21337.9,6.1,187.9,3.8,10,104.1,74,2.1,0,15.9,14,40.1,51.6,52.1,80.9,101,67,97.9,19,0
CRS3035RES1000mN2446000E3922000,1000,135.5,49.1,3.2,5,3.1,40.9,4,3343525.7,5577.9,0,49.1,9.4,2.1,10.1,27.5,0,0,11.9,2,13.1,10.6,6,26,23.3,17.7,19.8,5.1,0
CRS3035RES1000mN2446000E3923000,1000,48,22.2,3,4.8,0,19.2,0,1183505.9,2540.1,1.2,21,11.9,1.2,6.1,3,0,0,1.2,1.2,1.2,3.6,1.2,6.7,11,6.1,11.9,3.9,0
CRS3035RES1000mN2446000E3926000,1000,53.5,17.9,0,1.9,1.9,13.1,0,1254341.8,1785,4.1,13.8,7,1.9,5,4,0,0,4.1,0,5.8,5.8,3.5,15,10,2.1,6.1,1.1,0
CRS3035RES1000mN2446000E3927000,1000,38,13.9,0,2,1.1,12,1.1,1049570.1,1674,0,13.9,8,2,3.2,0.7,0,0,2.9,1.9,2.9,2,3.9,5,6,5,3.2,5.2,0
CRS3035RES1000mN2446000E3928000,1000,67,28.1,4,8,4,21,1,1405554.7,2968.1,4.2,23.9,11.1,2.9,12.1,2,0,0,2,1,2.1,7.8,3.9,13.8,11.2,13.1,8.1,4,0
CRS3035RES1000mN2446000E3929000,1000,68,34.9,6.8,13.7,0.9,24.9,2.1,1469535.3,3776.1,4.7,30.2,11.2,3.9,9.1,5.9,4.8,0,1.7,1.2,2.1,4.7,2.1,9.1,9.1,16.4,18.7,2.9,0
CRS3035RES1000mN2446000E3930000,1000,45,18.9,0.9,6,2.1,18.9,0,1102664.1,2213.1,0,18.9,7.7,2.2,9,0,0,0,0,0.9,1.1,2.1,4.9,3.9,9,10,10.1,3,0
CRS3035RES1000mN2446000E3931000,1000,70,28,0,8,2.9,25.1,0,2216361,3333,1,27,10.9,5.1,5.8,6.2,0,0,1.9,1.9,3.7,5.9,4.1,12.1,15,8,13.1,4.3,0
CRS3035RES1000mN2446000E3932000,1000,204,74.2,6.1,12.1,3.8,40,5,4993219.6,7635,10.1,64.1,9,3,14.2,45,3,6,17.3,9.5,20,12.8,10.1,53,45.2,11.9,22.2,2,0
CRS3035RES1000mN2446000E3933000,1000,213,77.1,2,14,7.9,62.1,4.1,5427985.7,9099.1,6.3,70.8,11.8,11,22.3,32,0,0,9.9,6.9,12.3,24.3,16.3,30.1,43,25,39.2,6,0
CRS3035RES1000mN2446000E3934000,1000,120.5,50.9,2.9,11,2.9,46,2.9,3386016.1,5856.2,0.8,50.1,10.3,1,18.9,20.7,0,0,4.2,2.1,5.5,7.4,7.6,12,28.8,28.8,22,2.1,0
CRS3035RES1000mN2446000E3935000,1000,49,18.8,0,5.8,4,13,0,1337003.3,2532.1,1.8,17,9,0,8,1.8,0,0,4,0.9,4.9,4,0,9,7.8,9.4,8.1,0.9,0
CRS3035RES1000mN2446000E3936000,1000,391.5,137,5.8,14.1,8.1,115.1,15.1,9748252.9,15410.9,7.9,129.1,17.9,1,30,88.1,0,9,32.1,15,37.3,30.6,26.7,109.9,66.1,31.1,37.8,4.9,0
CRS3035RES1000mN2446000E3937000,1000,59,21,2,3.2,2,20.1,2,1652044.5,2512,0,21,7.1,0,4.8,9.1,0,0,0,0,3.9,5,10,2.9,13.3,11.9,9.1,2.9,0
CRS3035RES1000mN2446000E3950000,1000,100.5,44,7.9,10.7,3,40.2,3.9,2434352.5,4767.2,0.9,43.1,10,10.1,16,7.9,0,0,2.1,0,3.9,7.9,6.7,12.9,18,16.1,26,6.9,0
CRS3035RES1000mN2446000E3951000,1000,46,22.2,0.8,6.1,0.8,20,0,1117106.1,2688,2.2,20,4.8,1.1,6.4,9.9,0,0,3,0,1.1,0,3.9,4.2,4.8,6.9,17.1,5,0
CRS3035RES1000mN2446000E3967000,1000,37.5,15,1,2,0,12,1,1011320.8,1404.1,6.9,8.1,0.8,1.1,5.9,7.2,0,0,0,0,1,4.5,3,3,7.9,8.1,10,0,0
CRS3035RES1000mN2446000E3978000,1000,388,150.1,1,18.1,6.9,126.1,14.1,11203517.6,16540.9,16,134.1,11.8,19.2,47.1,72,0,0,12.7,6.9,22.4,31.9,27.5,49.1,90,78.1,57.2,12.2,0
CRS3035RES1000mN2446000E3979000,1000,390,148,7,28,12,131,14,10376699.5,14950,29,119,29,24.7,46,47.3,1,0,23,14.3,24,39.5,21,68,80,54,49,17.2,0
CRS3035RES1000mN2446000E3982000,1000,789.5,306,9,59,18,261.1,20,21414039.8,31454.1,57.9,248.1,41.9,14,86.2,163.9,0,6,35.4,24,54.4,73.6,48,161,161.2,112.9,103,16,0
CRS3035RES1000mN2446000E4008000,1000,649,309,27.9,123,12,156,40,15361578,26898.1,156,153,27,30,155,97,0,72,15,8.5,29.5,59,64.1,81.9,134,80.1,110.9,65,1
CRS3035RES1000mN2446000E4009000,1000,32,16,2,5,0,13,0,685822.7,1318,2,14,10,1,2,3,0,0,1,0,0,3,2,4,7,7,5,3,0
CRS3035RES1000mN2447000E3458000,1000,86,31.9,7.1,5,1,29.9,1,2225561.1,3827,0,31.9,6,0.9,10,15,0,0,2.8,5.1,3.9,11,2.9,11,31.1,11.1,4,3.1,0
CRS3035RES1000mN2447000E3504000,1000,780,341,62,108.9,15.1,104,81.1,14963241.5,29212.9,56,285,56.9,7.9,58.1,218.1,0,153,20,16.8,50.6,96.6,65.8,109,165,121.1,94.2,40.9,0
CRS3035RES1000mN2447000E3505000,1000,236.5,91.9,7.9,21,5.9,81,10.1,5327578.4,9705.1,1,90.9,23,1.9,32,35,0,0,5.9,2,11.3,37,19.1,25.1,62.2,19.9,45,9,0
CRS3035RES1000mN2447000E3542000,1000,42,16.1,2,2,2,10.1,2,853608,1948.9,0,16.1,8,2.9,3.2,2,0,0,1.2,0,4.1,2.9,6.9,4.9,7.9,3.2,8.9,2,0
CRS3035RES1000mN2447000E3543000,1000,460,258,70.9,123,3,130.1,28.3,9141761.6,24213,57,201,150.1,15,33.9,59,0,5,5.8,10.5,18.9,28,26.7,57,83,59.9,104.1,66.1,0
CRS3035RES1000mN2447000E3638000,1000,30,16,2,8,0,13,1,709312,1605,0,16,4,0,6,6,0,0,0,0,1,2,3,2.2,6,3,7.8,5,0
CRS3035RES1000mN2447000E3639000,1000,63,26.1,4.2,7,0.9,23.9,2.1,1502019.5,3007.1,0,26.1,10.7,4.2,2.1,9.1,0,0,2,2.1,4.9,6.3,0.6,10.2,11.9,11,11.9,2.1,0
CRS3035RES1000mN2447000E3640000,1000,95,46.9,12.1,21,1.8,29.9,4.6,1835041,4827.2,5,41.9,18,5.2,4,19.7,0,0,3.2,3.7,4,11.7,2.3,10.7,23.7,14.4,17.8,3.5,0
CRS3035RES1000mN2447000E3641000,1000,36,17,2,5,0,15,2,719540.6,1756.1,0,17,6,0,4,7,0,0,0,0,2.4,2.7,2.1,6,4.8,9,6,3,0
CRS3035RES1000mN2447000E3672000,1000,25,11,0,2.1,0,10,2.9,605940,1209,0,11,1.9,1,6,2.1,0,0,1.9,1,2.1,2.1,0,5,2.1,3.7,4.2,2.9,0
CRS3035RES1000mN2447000E3673000,1000,41,18,1.9,5.9,0.9,13,0.9,1030663.7,2060,4.1,13.9,12.2,0,1,4.8,0,0,1,0,2,4.1,4.9,2.2,15,5.9,5.9,0,0
CRS3035RES1000mN2447000E3914000,1000,1575.5,721,54,242.9,28.1,510,68,39588183.1,69635,170,551,112.9,78,355,150.1,25,21,61.4,27.5,98.5,127,102,246.9,300,203.1,303,106.1,0
CRS3035RES1000mN2447000E3915000,1000,111.5,40.1,3,5,3,36.1,2,2669272.9,4018.1,2,38.1,3,0.8,8.2,28.1,0,0,2.8,2.8,12,14,2.7,19.9,26.1,10.1,15.9,5.2,0
CRS3035RES1000mN2447000E3916000,1000,665,238.9,17.9,38,18,204,26,15239510.6,23515,26,212.9,2.9,22.9,81,128.1,4,0,32.4,20.9,59.6,71.6,43.5,130,155,80.1,54.9,17,0
CRS3035RES1000mN2447000E3917000,1000,44,15.9,0.9,0.9,0.9,13.1,2,1170186.4,1935.1,0,15.9,4.1,2.1,4.7,5,0,0,0.8,0.9,4.1,2.1,4.8,8.8,10.1,7,1.3,4.1,0
CRS3035RES1000mN2447000E3920000,1000,373,150.9,16,43,8,105,13,9392184.8,15869.1,26,124.9,32,16.9,45,54,3,10,17,12.9,30,31.4,27.5,66.9,80,40.1,54.1,13.1,0
CRS3035RES1000mN2447000E3921000,1000,691,301,23,106,19,165,37,15566348.4,26972,128,173,68,16,34,180,3,85,43.5,19,51,52,68.5,153,128,69,70,37,0
CRS3035RES1000mN2447000E3922000,1000,334,125,6.9,17.9,6.9,113,6,9028667.2,14105.1,7,118,21.9,3.9,25.1,74.1,0,0,14.1,10.1,24.9,19.5,26.3,64.1,79,46.1,35.9,14,0
CRS3035RES1000mN2447000E3923000,1000,36,18,2,5,0,13,3,880380,1979,2,16,7,1,2,8,0,0,3.2,0.8,1,0,2,9,2,12,4,2,0
CRS3035RES1000mN2447000E3926000,1000,38,16.9,2.1,3.9,0,12,1,923442,2027,0,16.9,9.1,0.9,3.9,2,1,0,0.9,0,0.6,2.6,4.9,9.1,7,7,2.9,3,0
CRS3035RES1000mN2447000E3927000,1000,39.5,14.1,0,1,2.2,7.9,2.2,796293.2,1418,0,14.1,5,0,2.9,6.2,0,0,2.1,0.8,1.5,4.9,4,6,6.1,5,9.1,0,0
CRS3035RES1000mN2447000E3928000,1000,80,34,7.3,8.7,0.7,24.7,0.7,1827277.6,3835.9,0,34,17,0,11.1,5.9,0,0,1.9,1.6,6.4,7.3,3.1,12.9,15.1,11.9,16,3.8,0
CRS3035RES1000mN2447000E3929000,1000,230.5,91.9,7.6,17.1,2.9,71.7,8,5534026.1,9707.1,7.9,84,9.8,6.8,37.2,35.3,2.8,0,7.8,7.1,7.9,20.8,16.9,41,40.1,41.8,34,13.1,0
CRS3035RES1000mN2447000E3930000,1000,257,99,1.8,22.8,13,77.9,4,6463128.7,10791.1,9.1,89.9,16.9,13.1,15.1,52,1.9,0,13.8,4.5,15.2,26.7,18.3,48.1,48.7,40.1,27.8,13.8,0
CRS3035RES1000mN2447000E3931000,1000,1054,409,37.1,72.1,32.9,317.1,44.8,23793509.8,37823.1,0,409,13.9,7.8,289.1,98.2,0,73.8,41.9,16.3,80,106.6,60.9,153.9,207.2,211.2,152.1,23.9,0
CRS3035RES1000mN2447000E3932000,1000,259,95.1,6.8,19,12.1,82.2,3,6144224.2,9981,0,95.1,7.9,14.1,41.8,31.3,0,0,12,2.8,27,19,15.1,45.9,44.1,41,42.2,9.9,0
CRS3035RES1000mN2447000E3933000,1000,176.5,64.1,0.8,9,4.1,57.9,5.9,4906789.6,7857.7,2.2,61.9,10.4,5.9,4.2,42.8,0.8,0,5.8,3.9,9.8,11.4,23,22,39.2,37.2,18.2,6,0
CRS3035RES1000mN2447000E3934000,1000,121.5,46.1,4,10.9,5.1,42.1,2,2961180.1,5265.9,3.2,42.9,2.8,4.1,17.1,22.1,0,0,6.9,4.7,6.9,10.9,6.2,19.9,22.1,15.9,26,2,0
CRS3035RES1000mN2447000E3935000,1000,133.5,48.1,4.8,9.9,5.6,41,4.8,3036625.8,5398.3,1,47.1,4,0,15.1,28,1,2,6.8,4.9,11.6,14.9,11.2,15.8,32,19.9,10.1,6.3,0
CRS3035RES1000mN2447000E3936000,1000,85,29,1.9,3.1,4,18.1,4,2027795.6,3284.1,0,29,2,1,3.1,22.9,0,0,4,1.5,2,14.6,9.8,14,21,10.1,6,2,0
CRS3035RES1000mN2447000E3937000,1000,70.5,32.8,2.9,12,0,21.8,2.1,1788345.4,3557.1,0,32.8,13.2,0,11.8,7.8,0,0,5,3.9,1.2,4.1,2.1,14.9,9.1,10,16.1,4.1,0
CRS3035RES1000mN2447000E3950000,1000,38,13,1,2.1,2.1,11.1,1,811040.9,1691,1,12,3.9,0,1,6.2,1.9,0,1,1.7,1.9,6,2.1,6,9.1,2.2,8,0,0
CRS3035RES1000mN2447000E3951000,1000,107,44.1,4,9.9,2.8,36,0,2568697.4,5232.3,8.9,35.2,10.8,1.2,14.8,15.1,2.2,0,5.1,0.9,4.1,9.9,10.8,12.2,23.9,6,32.9,1.2,0
CRS3035RES1000mN2447000E3978000,1000,274,102.1,4,18,10,91.9,8,8055513.6,11235.9,9.1,93,7,8,55.1,31,1,0,7,6.1,11.5,30.5,26.9,33,56,42,55,6,0
CRS3035RES1000mN2447000E3979000,1000,2064.5,856,72,261.1,50.1,553.1,102,51662998.5,69967.9,468,388,96,145,121.1,491.9,2,156,96,55.5,138.5,202.9,183.5,378,437,240,227,106.1,0
CRS3035RES1000mN2447000E3982000,1000,200,61,2,9,8.1,59,5,5344636.2,6095,1,60,6,5.9,5,43.1,1,0,16,9,26.9,26,7,49.1,43,11,6,6,0
CRS3035RES1000mN2447000E4008000,1000,153.5,72,1.9,22.9,1,54.9,8.9,3968633.9,7285,15.1,56.9,7,18,24.9,22.1,0,0,3.3,2.9,6.5,7.4,12.9,17.1,46,14.1,33.1,10.2,0
CRS3035RES1000mN2447000E4009000,1000,26.5,15.9,3,10,1,9,0,605583.7,1049,10.9,5,4.1,6,1.9,3,0.9,0,2.9,0,0.5,0.9,0,10,4.1,3,3.1,2,0
CRS3035RES1000mN2448000E3454000,1000,168,63.1,7,12,5,51,7,3794080.3,6746,2,61.1,10,0,18.1,35,0,0,6.2,4,14.1,16.9,12.7,27.1,40.1,19.8,21.9,4.2,1
CRS3035RES1000mN2448000E3455000,1000,76.5,25.1,0.8,4.1,5.1,16.9,3,1725876.1,2907.8,0,25.1,9.1,0.8,4.2,10.1,0.9,0,5.1,0.8,8.4,7.1,9.1,16,15.1,6,7.9,1,0
CRS3035RES1000mN2448000E3456000,1000,39,14,1,2.1,1,12,0,1096117.9,1659,0,14,2.9,1,2.1,7,1,0,0,1,1,7,2.9,2.1,13,8,4,0,0
CRS3035RES1000mN2448000E3457000,1000,88,32.9,1.8,4.2,1,30,4.9,2711708.4,4194,0,32.9,11.9,1.1,7,12.9,0,0,4.2,4.8,3.2,4.9,6.1,12.9,17.9,13.9,13,7.1,0
CRS3035RES1000mN2448000E3500000,1000,69,26.1,2,4,0,22.9,2,1687224.4,2969.9,0,26.1,11,0,4.1,11,0,0,2,2.9,2.9,9,5,6.1,19.1,10.1,11.9,0,0
CRS3035RES1000mN2448000E3501000,1000,619,225.9,10.9,43,19.9,181,14.9,14463908.3,23703.1,1,224.9,68.9,12,35,110,0,0,26.5,13.9,45.5,59,61,93.1,158,66,62,34,0
CRS3035RES1000mN2448000E3502000,1000,138.5,61,7,23.1,4,43,4.9,3167717.3,6786.1,1.9,59.1,55,2,2,2,0,0,3,0,6.4,11.9,16.1,18,35,20,22,6.1,0
CRS3035RES1000mN2448000E3503000,1000,1335,714,139.9,365.9,28,228,95,26300813,52993,335,379,463,45,77,126,3,26,44.5,27,69,122,78.5,250.9,323.1,161.9,175.1,81,2
CRS3035RES1000mN2448000E3504000,1000,614,261.9,27,83.1,17,164,34,13614761.3,25857,18,243.9,97.9,25,50.1,87.9,1,14,26.9,13.5,43.5,62.3,38.6,103.9,140.9,64.2,92.1,28.1,0
CRS3035RES1000mN2448000E3505000,1000,32,14.1,1.2,3.8,1.2,11,0,850366,1790.1,0,14.1,9.9,1,2,1.2,0,0,1,0,3,1.9,1.2,3.7,3.2,3.7,11.1,3.2,0
CRS3035RES1000mN2448000E3610000,1000,42,20.3,4.9,4.9,0.7,16.1,2.9,952996.1,2280,0,20.3,3.4,0,4.9,12,0,0,0.9,1.5,1.6,2.9,1.2,8,4.9,4.9,12,4.1,0
CRS3035RES1000mN2448000E3611000,1000,33,15,3.2,1.8,0,13.1,1.8,724822,1750.8,0,15,8.1,0,1.8,5.1,0,0,0,0,0,3,3.2,0.5,6.2,8.1,8.8,3.2,0
CRS3035RES1000mN2448000E3624000,1000,37.5,18.9,2,6,1.1,9.9,3.1,826235,1813,0,18.9,4.8,0,5.1,9,0,0,2,0.5,0.8,1.1,3.9,3.9,8,5.1,11.1,1.1,0
CRS3035RES1000mN2448000E3625000,1000,52.5,24,3,5.1,0,21,3,1244397.6,2926,0,24,2.9,3.1,8.7,9.3,0,0,0,2.1,3,2.3,1.4,5,10.7,10.9,14,3.1,0
CRS3035RES1000mN2448000E3626000,1000,67,23.9,1.9,5,0,21,1.9,1634734.6,2790.1,0,23.9,2.9,0.8,3.1,17.1,0,0,7.9,2,4,3,6,13,13,7.1,11,0,0
CRS3035RES1000mN2448000E3627000,1000,34,13.9,1.9,1.9,0,12.9,3.1,854742.7,1695.1,0,13.9,4.9,0,3,5,1,0,0,0,0,1.1,5.9,1.1,12.1,3.8,6.1,3.9,0
CRS3035RES1000mN2448000E3668000,1000,23,10.9,2.1,4,0,9.1,0.8,457167.9,1275,0,10.9,6.1,3,1.8,0,0,0,0,0,0.8,2.1,0,2.1,5.1,8,4,0.9,0
CRS3035RES1000mN2448000E3669000,1000,189,93,15.1,34.7,3.9,54.7,11.1,3962825,9234.2,17.9,75.1,26.8,6,12,48.2,0,22,6.9,2.9,17.9,9,11.1,26.8,37.2,22,42,13.2,0
CRS3035RES1000mN2448000E3718000,1000,154,49.9,4.9,2,2.8,44.1,4,3671533.8,5513.9,0.8,49.1,3,0,7.9,39,0,0,9.6,9.1,13.4,11.1,15,39.8,28,25,0.9,2.1,0
CRS3035RES1000mN2448000E3719000,1000,50,20,1.2,3.8,0,17.1,2.1,1154503.8,1922.9,0,20,7.1,6.2,3.8,2.9,0,0,0,0.9,7.9,2.9,3.2,7.1,13.8,5,8,1.2,0
